00:16:02	[LOG_INFO]	[DBConfig.csv is loading...]
00:16:02	[LOG_INFO]	string,string
00:16:02	[LOG_INFO]	World,112.145.214.226
00:16:02	[LOG_INFO]	Account,112.145.214.226
00:16:02	[LOG_INFO]	Game,112.145.214.226
00:16:02	[LOG_INFO]	[DBConfig.csv is loaded...]
00:16:02	[LOG_INFO]	[ServerConfig.csv is loading...]
00:16:02	[LOG_INFO]	string,int32_t,int32_t
00:16:02	[LOG_INFO]	Login,1,1000
00:16:02	[LOG_INFO]	[ServerConfig.csv is loaded...]
00:16:02	[LOG_CONNECT]	WorldDB is Connected
00:16:02	[LOG_DEBUG]	[Server Type]: Login
00:16:02	[LOG_DEBUG]	[GroupID]: 0
00:16:02	[LOG_DEBUG]	[WorldID]: 1
00:16:02	[LOG_DEBUG]	[ServerID]: 1000
00:16:02	[LOG_INFO]	[Data/CharacterCreateStat.csv is loading...]
00:16:02	[LOG_INFO]	int32_t,int32_t,int32_t
00:16:02	[LOG_INFO]	10 ,0 ,0 
00:16:02	[LOG_INFO]	2 ,8 ,0 
00:16:02	[LOG_INFO]	0 ,0 ,10 
00:16:02	[LOG_INFO]	0 ,10 ,0 
00:16:02	[LOG_INFO]	[Data/CharacterCreateStat.csv is loaded...]
00:16:02	[LOG_INFO]	[Data/CharacterCreateGear.csv is loading...]
00:16:02	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
00:16:02	[LOG_INFO]	1 ,2 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
00:16:02	[LOG_INFO]	0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
00:16:02	[LOG_INFO]	0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
00:16:02	[LOG_INFO]	1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
00:16:02	[LOG_INFO]	[Data/CharacterCreateGear.csv is loaded...]
00:16:02	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loading...]
00:16:02	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
00:16:02	[LOG_INFO]	8 ,2 ,10 ,0 ,7 ,3 
00:16:02	[LOG_INFO]	5 ,5 ,8 ,2 ,6 ,4 
00:16:02	[LOG_INFO]	3 ,7 ,0 ,10 ,3 ,7 
00:16:02	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loaded...]
00:16:02	[LOG_DEBUG]	Server is Running...
00:16:02	[LOG_DEBUG]	[Thread Num]: 41
00:16:02	[LOG_DEBUG]	[Port]: 7000
01:43:23	[LOG_CONNECT]	oid(47)	[ip]: 127.0.0.1
01:43:25	[LOG_DISCONNECT]	oid(47)	
01:45:18	[LOG_CONNECT]	oid(48)	[ip]: 127.0.0.1
01:45:19	[LOG_DISCONNECT]	oid(48)	
01:45:29	[LOG_CONNECT]	oid(49)	[ip]: 127.0.0.1
01:45:30	[LOG_DISCONNECT]	oid(49)	
01:47:18	[LOG_CONNECT]	oid(50)	[ip]: 127.0.0.1
01:47:20	[LOG_DISCONNECT]	oid(50)	
01:47:24	[LOG_CONNECT]	oid(51)	[ip]: 127.0.0.1
01:47:25	[LOG_DISCONNECT]	oid(51)	
01:48:01	[LOG_CONNECT]	oid(52)	[ip]: 127.0.0.1
01:48:02	[LOG_DISCONNECT]	oid(52)	
01:48:13	[LOG_CONNECT]	oid(53)	[ip]: 127.0.0.1
01:48:14	[LOG_DISCONNECT]	oid(53)	
01:51:45	[LOG_CONNECT]	oid(54)	[ip]: 127.0.0.1
01:51:46	[LOG_DISCONNECT]	oid(54)	
01:51:51	[LOG_CONNECT]	oid(55)	[ip]: 127.0.0.1
01:51:52	[LOG_DISCONNECT]	oid(55)	
01:54:15	[LOG_CONNECT]	oid(56)	[ip]: 127.0.0.1
01:54:17	[LOG_DISCONNECT]	oid(56)	
01:54:27	[LOG_CONNECT]	oid(57)	[ip]: 127.0.0.1
01:54:28	[LOG_DISCONNECT]	oid(57)	
01:55:46	[LOG_CONNECT]	oid(58)	[ip]: 127.0.0.1
01:55:48	[LOG_DISCONNECT]	oid(58)	
01:55:56	[LOG_CONNECT]	oid(59)	[ip]: 127.0.0.1
01:55:58	[LOG_DISCONNECT]	oid(59)	
01:59:10	[LOG_CONNECT]	oid(60)	[ip]: 127.0.0.1
01:59:11	[LOG_DISCONNECT]	oid(60)	
01:59:17	[LOG_CONNECT]	oid(61)	[ip]: 127.0.0.1
01:59:18	[LOG_DISCONNECT]	oid(61)	
02:00:22	[LOG_CONNECT]	oid(62)	[ip]: 127.0.0.1
02:00:24	[LOG_DISCONNECT]	oid(62)	
02:00:34	[LOG_CONNECT]	oid(63)	[ip]: 127.0.0.1
02:00:35	[LOG_DISCONNECT]	oid(63)	
02:04:16	[LOG_CONNECT]	oid(64)	[ip]: 127.0.0.1
02:04:17	[LOG_DISCONNECT]	oid(64)	
02:06:45	[LOG_CONNECT]	oid(65)	[ip]: 127.0.0.1
02:06:46	[LOG_DISCONNECT]	oid(65)	
02:07:56	[LOG_CONNECT]	oid(66)	[ip]: 127.0.0.1
02:07:58	[LOG_DISCONNECT]	oid(66)	
02:08:02	[LOG_CONNECT]	oid(67)	[ip]: 127.0.0.1
02:08:03	[LOG_DISCONNECT]	oid(67)	
02:08:31	[LOG_CONNECT]	oid(68)	[ip]: 127.0.0.1
02:08:34	[LOG_DISCONNECT]	oid(68)	
02:10:36	[LOG_CONNECT]	oid(69)	[ip]: 127.0.0.1
02:10:37	[LOG_DISCONNECT]	oid(69)	
02:10:47	[LOG_CONNECT]	oid(70)	[ip]: 127.0.0.1
02:10:48	[LOG_DISCONNECT]	oid(70)	
02:11:53	[LOG_CONNECT]	oid(71)	[ip]: 127.0.0.1
02:11:54	[LOG_DISCONNECT]	oid(71)	
02:12:03	[LOG_CONNECT]	oid(72)	[ip]: 127.0.0.1
02:12:04	[LOG_DISCONNECT]	oid(72)	
02:14:16	[LOG_CONNECT]	oid(73)	[ip]: 127.0.0.1
02:14:29	[LOG_DISCONNECT]	oid(73)	
02:14:39	[LOG_CONNECT]	oid(74)	[ip]: 127.0.0.1
02:14:40	[LOG_DISCONNECT]	oid(74)	
02:15:42	[LOG_CONNECT]	oid(75)	[ip]: 127.0.0.1
02:15:43	[LOG_DISCONNECT]	oid(75)	
02:15:53	[LOG_CONNECT]	oid(76)	[ip]: 127.0.0.1
02:15:54	[LOG_DISCONNECT]	oid(76)	
02:16:26	[LOG_CONNECT]	oid(77)	[ip]: 127.0.0.1
02:16:27	[LOG_DISCONNECT]	oid(77)	
02:16:37	[LOG_CONNECT]	oid(78)	[ip]: 127.0.0.1
02:16:38	[LOG_DISCONNECT]	oid(78)	
02:18:29	[LOG_CONNECT]	oid(79)	[ip]: 127.0.0.1
02:18:30	[LOG_DISCONNECT]	oid(79)	
02:18:37	[LOG_CONNECT]	oid(80)	[ip]: 127.0.0.1
02:18:38	[LOG_DISCONNECT]	oid(80)	
02:20:46	[LOG_CONNECT]	oid(81)	[ip]: 127.0.0.1
02:20:48	[LOG_DISCONNECT]	oid(81)	
02:21:09	[LOG_CONNECT]	oid(82)	[ip]: 127.0.0.1
02:21:11	[LOG_DISCONNECT]	oid(82)	
02:23:06	[LOG_CONNECT]	oid(83)	[ip]: 127.0.0.1
02:23:07	[LOG_DISCONNECT]	oid(83)	
02:23:11	[LOG_CONNECT]	oid(84)	[ip]: 127.0.0.1
02:23:12	[LOG_DISCONNECT]	oid(84)	
02:38:46	[LOG_CONNECT]	oid(85)	[ip]: 127.0.0.1
02:38:47	[LOG_DISCONNECT]	oid(85)	
02:38:53	[LOG_CONNECT]	oid(86)	[ip]: 127.0.0.1
02:38:54	[LOG_DISCONNECT]	oid(86)	
02:45:12	[LOG_CONNECT]	oid(87)	[ip]: 127.0.0.1
02:45:13	[LOG_DISCONNECT]	oid(87)	
02:45:18	[LOG_CONNECT]	oid(88)	[ip]: 127.0.0.1
02:45:19	[LOG_DISCONNECT]	oid(88)	
02:53:34	[LOG_CONNECT]	oid(89)	[ip]: 127.0.0.1
02:53:35	[LOG_DISCONNECT]	oid(89)	
02:53:42	[LOG_CONNECT]	oid(90)	[ip]: 127.0.0.1
02:53:44	[LOG_DISCONNECT]	oid(90)	
02:57:35	[LOG_CONNECT]	oid(91)	[ip]: 127.0.0.1
02:57:36	[LOG_DISCONNECT]	oid(91)	
02:57:41	[LOG_CONNECT]	oid(92)	[ip]: 127.0.0.1
02:57:42	[LOG_DISCONNECT]	oid(92)	
03:00:43	[LOG_CONNECT]	oid(93)	[ip]: 127.0.0.1
03:00:44	[LOG_DISCONNECT]	oid(93)	
03:00:48	[LOG_CONNECT]	oid(94)	[ip]: 127.0.0.1
03:00:50	[LOG_DISCONNECT]	oid(94)	
03:06:52	[LOG_CONNECT]	oid(95)	[ip]: 127.0.0.1
03:06:56	[LOG_DISCONNECT]	oid(95)	
03:07:07	[LOG_CONNECT]	oid(96)	[ip]: 127.0.0.1
03:07:08	[LOG_DISCONNECT]	oid(96)	
03:07:49	[LOG_CONNECT]	oid(97)	[ip]: 127.0.0.1
03:07:52	[LOG_DISCONNECT]	oid(97)	
03:13:14	[LOG_CONNECT]	oid(98)	[ip]: 127.0.0.1
03:13:16	[LOG_DISCONNECT]	oid(98)	
03:13:20	[LOG_CONNECT]	oid(99)	[ip]: 127.0.0.1
03:13:21	[LOG_DISCONNECT]	oid(99)	
03:17:37	[LOG_CONNECT]	oid(100)	[ip]: 127.0.0.1
03:17:39	[LOG_DISCONNECT]	oid(100)	
03:17:52	[LOG_CONNECT]	oid(101)	[ip]: 127.0.0.1
03:17:54	[LOG_DISCONNECT]	oid(101)	
03:18:29	[LOG_CONNECT]	oid(102)	[ip]: 127.0.0.1
03:18:32	[LOG_DISCONNECT]	oid(102)	
03:21:09	[LOG_CONNECT]	oid(103)	[ip]: 127.0.0.1
03:21:10	[LOG_DISCONNECT]	oid(103)	
03:21:15	[LOG_CONNECT]	oid(104)	[ip]: 127.0.0.1
03:21:16	[LOG_DISCONNECT]	oid(104)	
03:25:00	[LOG_CONNECT]	oid(105)	[ip]: 127.0.0.1
03:25:01	[LOG_DISCONNECT]	oid(105)	
03:25:20	[LOG_CONNECT]	oid(106)	[ip]: 127.0.0.1
03:25:21	[LOG_DISCONNECT]	oid(106)	
03:26:04	[LOG_CONNECT]	oid(107)	[ip]: 127.0.0.1
03:26:06	[LOG_DISCONNECT]	oid(107)	
03:35:41	[LOG_CONNECT]	oid(108)	[ip]: 127.0.0.1
03:35:42	[LOG_DISCONNECT]	oid(108)	
03:38:49	[LOG_CONNECT]	oid(109)	[ip]: 127.0.0.1
03:38:51	[LOG_DISCONNECT]	oid(109)	
03:39:11	[LOG_CONNECT]	oid(110)	[ip]: 127.0.0.1
03:39:12	[LOG_DISCONNECT]	oid(110)	
03:40:32	[LOG_CONNECT]	oid(111)	[ip]: 127.0.0.1
03:40:34	[LOG_DISCONNECT]	oid(111)	
03:41:13	[LOG_CONNECT]	oid(112)	[ip]: 127.0.0.1
03:41:14	[LOG_DISCONNECT]	oid(112)	
03:41:22	[LOG_CONNECT]	oid(113)	[ip]: 127.0.0.1
03:41:24	[LOG_DISCONNECT]	oid(113)	
03:42:21	[LOG_CONNECT]	oid(114)	[ip]: 127.0.0.1
03:42:22	[LOG_DISCONNECT]	oid(114)	
03:42:36	[LOG_CONNECT]	oid(115)	[ip]: 127.0.0.1
03:42:37	[LOG_DISCONNECT]	oid(115)	
03:43:03	[LOG_CONNECT]	oid(116)	[ip]: 127.0.0.1
03:43:05	[LOG_DISCONNECT]	oid(116)	
03:43:15	[LOG_CONNECT]	oid(117)	[ip]: 127.0.0.1
03:43:17	[LOG_DISCONNECT]	oid(117)	
03:43:36	[LOG_CONNECT]	oid(118)	[ip]: 127.0.0.1
03:43:38	[LOG_DISCONNECT]	oid(118)	
21:06:41	[LOG_INFO]	[DBConfig.csv is loading...]
21:06:41	[LOG_INFO]	string,string
21:06:41	[LOG_INFO]	World,112.145.214.226
21:06:41	[LOG_INFO]	Account,112.145.214.226
21:06:41	[LOG_INFO]	Game,112.145.214.226
21:06:41	[LOG_INFO]	[DBConfig.csv is loaded...]
21:06:41	[LOG_INFO]	[ServerConfig.csv is loading...]
21:06:41	[LOG_INFO]	string,int32_t,int32_t
21:06:41	[LOG_INFO]	Login,1,1000
21:06:41	[LOG_INFO]	[ServerConfig.csv is loaded...]
21:06:41	[LOG_CONNECT]	WorldDB is Connected
21:06:41	[LOG_DEBUG]	[Server Type]: Login
21:06:41	[LOG_DEBUG]	[GroupID]: 0
21:06:41	[LOG_DEBUG]	[WorldID]: 1
21:06:41	[LOG_DEBUG]	[ServerID]: 1000
21:06:41	[LOG_INFO]	[Data/CharacterCreateStat.csv is loading...]
21:06:41	[LOG_INFO]	int32_t,int32_t,int32_t
21:06:41	[LOG_INFO]	10 ,0 ,0 
21:06:41	[LOG_INFO]	2 ,8 ,0 
21:06:41	[LOG_INFO]	0 ,0 ,10 
21:06:41	[LOG_INFO]	0 ,10 ,0 
21:06:41	[LOG_INFO]	[Data/CharacterCreateStat.csv is loaded...]
21:06:41	[LOG_INFO]	[Data/CharacterCreateGear.csv is loading...]
21:06:41	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
21:06:41	[LOG_INFO]	1 ,2 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
21:06:41	[LOG_INFO]	0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
21:06:41	[LOG_INFO]	0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
21:06:41	[LOG_INFO]	1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
21:06:41	[LOG_INFO]	[Data/CharacterCreateGear.csv is loaded...]
21:06:41	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loading...]
21:06:41	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
21:06:41	[LOG_INFO]	8 ,2 ,10 ,0 ,7 ,3 
21:06:41	[LOG_INFO]	5 ,5 ,8 ,2 ,6 ,4 
21:06:41	[LOG_INFO]	3 ,7 ,0 ,10 ,3 ,7 
21:06:41	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loaded...]
21:06:41	[LOG_DEBUG]	Server is Running...
21:06:41	[LOG_DEBUG]	[Thread Num]: 41
21:06:41	[LOG_DEBUG]	[Port]: 7000
21:34:34	[LOG_CONNECT]	oid(0)	[ip]: 127.0.0.1
21:34:34	[LOG_CONNECT]	AccountDB is Connected
21:34:34	[LOG_CONNECT]	GameDB is Connected
21:35:02	[LOG_DISCONNECT]	oid(0)	
23:23:34	[LOG_CONNECT]	oid(1)	[ip]: 127.0.0.1
23:23:35	[LOG_DISCONNECT]	oid(1)	
23:25:16	[LOG_CONNECT]	oid(2)	[ip]: 127.0.0.1
23:25:17	[LOG_DISCONNECT]	oid(2)	
23:26:06	[LOG_CONNECT]	oid(3)	[ip]: 127.0.0.1
23:26:07	[LOG_DISCONNECT]	oid(3)	
23:26:36	[LOG_CONNECT]	oid(4)	[ip]: 127.0.0.1
23:26:37	[LOG_DISCONNECT]	oid(4)	
23:28:13	[LOG_CONNECT]	oid(5)	[ip]: 127.0.0.1
23:28:15	[LOG_DISCONNECT]	oid(5)	
23:30:49	[LOG_CONNECT]	oid(6)	[ip]: 127.0.0.1
23:30:50	[LOG_DISCONNECT]	oid(6)	
23:30:54	[LOG_CONNECT]	oid(7)	[ip]: 127.0.0.1
23:30:55	[LOG_DISCONNECT]	oid(7)	
23:38:26	[LOG_CONNECT]	oid(8)	[ip]: 127.0.0.1
23:38:27	[LOG_DISCONNECT]	oid(8)	
23:47:58	[LOG_CONNECT]	oid(9)	[ip]: 127.0.0.1
23:47:58	[LOG_CONNECT]	GameDB is Connected
23:47:59	[LOG_DISCONNECT]	oid(9)	
23:49:40	[LOG_CONNECT]	oid(10)	[ip]: 127.0.0.1
23:49:41	[LOG_DISCONNECT]	oid(10)	
23:51:25	[LOG_CONNECT]	oid(11)	[ip]: 127.0.0.1
23:51:28	[LOG_DISCONNECT]	oid(11)	
23:53:59	[LOG_CONNECT]	oid(12)	[ip]: 127.0.0.1
23:54:00	[LOG_DISCONNECT]	oid(12)	
